no,time,action_desc,action_data,change_amount,amount,additional_info
1960	,2025-12-16 10:08:03,Торговые комиссии,978936540361	,-0.001191821929 GT,4.522687802980 GT,Доступно: 4.522687802980 GT
1961	,2025-12-16 10:08:03,Купить,978936540361	,9.000000000000 RAVE,82.000000000000 RAVE,Доступно: 82.000000000000 RAVE
1962	,2025-12-16 10:08:03,Купить,978936540361	,36.000000000000 RAVE,73.000000000000 RAVE,Доступно: 73.000000000000 RAVE
1963	,2025-12-16 10:08:03,Купить,978936540361	,37.000000000000 RAVE,37.000000000000 RAVE,Доступно: 37.000000000000 RAVE
1964	,2025-12-16 10:08:03,Продажа,978936540361	,-3.30489000 USDT,30.50764815 USDT,Доступно: 30.50764815 USDT
1965	,2025-12-16 10:08:03,Продажа,978936540361	,-13.21956000 USDT,33.81253815 USDT,Доступно: 30.50764815 USDT
1966	,2025-12-16 10:08:03,Продажа,978936540361	,-13.58677000 USDT,47.03209815 USDT,Доступно: 30.50764815 USDT
1967	,2025-12-15 19:00:08,Торговые комиссии,978514627066	,-0.002682614634 GT,4.523879624910 GT,Доступно: 4.523879624910 GT
1968	,2025-12-15 19:00:08,Продажа,978514627066	,-67.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1969	,2025-12-15 19:00:08,Купить,978514627066	,30.55200000 USDT,60.61886815 USDT,Доступно: 60.61886815 USDT
1970	,2025-12-15 18:59:34,Торговые комиссии,978562799669	,-0.000621377560 GT,4.526562239544 GT,Доступно: 4.526562239544 GT
1971	,2025-12-15 18:59:34,Продажа,978562799669	,-16.000000000000 RAVE,67.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1972	,2025-12-15 18:59:34,Купить,978562799669	,7.07680000 USDT,30.06686815 USDT,Доступно: 30.06686815 USDT
1973	,2025-12-15 18:58:02,Торговые комиссии,978563694230	,-0.000191991202 GT,4.527183617105 GT,Доступно: 4.527183617105 GT
1974	,2025-12-15 18:58:02,Торговые комиссии,978563694230	,-0.000806363049 GT,4.527375608307 GT,Доступно: 4.527375608307 GT
1975	,2025-12-15 18:58:02,Продажа,978563694230	,-5.000000000000 RAVE,83.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1976	,2025-12-15 18:58:02,Продажа,978563694230	,-21.000000000000 RAVE,88.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1977	,2025-12-15 18:58:02,Купить,978563694230	,2.18230000 USDT,22.99006815 USDT,Доступно: 22.99006815 USDT
1978	,2025-12-15 18:58:02,Купить,978563694230	,9.16566000 USDT,20.80776815 USDT,Доступно: 20.80776815 USDT
1979	,2025-12-15 18:52:02,Торговые комиссии,978574341721	,-0.000491091202 GT,4.528181971357 GT,Доступно: 4.528181971357 GT
1980	,2025-12-15 18:52:02,Продажа,978574341721	,-13.000000000000 RAVE,109.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1981	,2025-12-15 18:52:02,Купить,978574341721	,5.58207000 USDT,11.64210815 USDT,Доступно: 11.64210815 USDT
1982	,2025-12-15 18:51:12,Торговые комиссии,978574083270	,-0.000481581578 GT,4.528673062559 GT,Доступно: 4.528673062559 GT
1983	,2025-12-15 18:51:12,Купить,978574083270	,13.000000000000 RAVE,122.000000000000 RAVE,Доступно: 13.000000000000 RAVE
1984	,2025-12-15 18:51:12,Продажа,978574083270	,-5.49003000 USDT,6.06003815 USDT,Доступно: 6.06003815 USDT
1985	,2025-12-15 18:50:52,Торговые комиссии,978573920280	,-0.000221557894 GT,4.529154644138 GT,Доступно: 4.529154644138 GT
1986	,2025-12-15 18:50:52,Продажа,978573920280	,-6.000000000000 RAVE,109.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1987	,2025-12-15 18:50:52,Купить,978573920280	,2.52576000 USDT,11.55006815 USDT,Доступно: 11.55006815 USDT
1988	,2025-12-15 18:50:46,Торговые комиссии,978573862424	,-0.000221494736 GT,4.529376202033 GT,Доступно: 4.529376202033 GT
1989	,2025-12-15 18:50:46,Купить,978573862424	,6.000000000000 RAVE,115.000000000000 RAVE,Доступно: 6.000000000000 RAVE
1990	,2025-12-15 18:50:46,Продажа,978573862424	,-2.52504000 USDT,9.02430815 USDT,Доступно: 9.02358815 USDT
1991	,2025-12-15 18:47:21,Торговые комиссии,978563893833	,-0.000489577215 GT,4.529597696770 GT,Доступно: 4.529597696770 GT
1992	,2025-12-15 18:47:21,Продажа,978563893833	,-13.000000000000 RAVE,109.000000000000 RAVE,Доступно: 0.000000000000 RAVE
1993	,2025-12-15 18:47:21,Купить,978563893833	,5.58662000 USDT,11.54934815 USDT,Доступно: 11.54934815 USDT
1994	,2025-12-15 18:37:45,Торговые комиссии,978563797671	,-0.000477605836 GT,4.530087273985 GT,Доступно: 4.530087273985 GT
1995	,2025-12-15 18:37:45,Купить,978563797671	,13.000000000000 RAVE,122.000000000000 RAVE,Доступно: 13.000000000000 RAVE
1996	,2025-12-15 18:37:45,Продажа,978563797671	,-5.45532000 USDT,5.96272815 USDT,Доступно: 5.96272815 USDT
1997	,2025-12-15 18:37:25,Торговые комиссии,978563556453	,-0.000953185797 GT,4.530564879822 GT,Доступно: 4.530564879822 GT
1998	,2025-12-15 18:37:25,Купить,978563556453	,26.000000000000 RAVE,109.000000000000 RAVE,Доступно: 26.000000000000 RAVE
1999	,2025-12-15 18:37:25,Продажа,978563556453	,-10.88750000 USDT,11.41804815 USDT,Доступно: 11.40660815 USDT
2000	,2025-12-15 18:36:05,Торговые комиссии,978545986198	,-0.000607909727 GT,4.531518065619 GT,Доступно: 4.531518065619 GT
2001	,2025-12-15 18:36:05,Купить,978545986198	,16.000000000000 RAVE,83.000000000000 RAVE,Доступно: 16.000000000000 RAVE
2002	,2025-12-15 18:36:05,Продажа,978545986198	,-6.94368000 USDT,22.30554815 USDT,Доступно: 22.30554815 USDT
2003	,2025-12-15 18:17:36,Торговые комиссии,978541751616	,-0.000617999999 GT,4.532125975347 GT,Доступно: 4.532125975347 GT
2004	,2025-12-15 18:17:36,Продажа,978541751616	,-16.000000000000 RAVE,67.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2005	,2025-12-15 18:17:36,Купить,978541751616	,7.08640000 USDT,29.24922815 USDT,Доступно: 29.24922815 USDT
2006	,2025-12-15 18:17:14,Торговые комиссии,978542969797	,-0.000578391852 GT,4.532743975347 GT,Доступно: 4.532743975347 GT
2007	,2025-12-15 18:17:14,Продажа,978542969797	,-15.000000000000 RAVE,83.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2008	,2025-12-15 18:17:14,Купить,978542969797	,6.62580000 USDT,22.16282815 USDT,Доступно: 22.16282815 USDT
2009	,2025-12-15 18:17:13,Торговые комиссии,978543488767	,-0.000307972841 GT,4.533322367199 GT,Доступно: 4.533322367199 GT
2010	,2025-12-15 18:17:13,Продажа,978543488767	,-8.000000000000 RAVE,98.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2011	,2025-12-15 18:17:13,Купить,978543488767	,3.52800000 USDT,15.53702815 USDT,Доступно: 15.53702815 USDT
2012	,2025-12-15 18:16:13,Торговые комиссии,978543194708	,-0.000299937209 GT,4.533630340041 GT,Доступно: 4.533630340041 GT
2013	,2025-12-15 18:16:13,Купить,978543194708	,8.000000000000 RAVE,106.000000000000 RAVE,Доступно: 8.000000000000 RAVE
2014	,2025-12-15 18:16:13,Продажа,978543194708	,-3.43928000 USDT,12.00902815 USDT,Доступно: 11.99382815 USDT
2015	,2025-12-15 18:15:52,Торговые комиссии,978542817927	,-0.000568515972 GT,4.533930277251 GT,Доступно: 4.533930277251 GT
2016	,2025-12-15 18:15:52,Купить,978542817927	,15.000000000000 RAVE,98.000000000000 RAVE,Доступно: 15.000000000000 RAVE
2017	,2025-12-15 18:15:52,Продажа,978542817927	,-6.52530000 USDT,15.44830815 USDT,Доступно: 15.44830815 USDT
2018	,2025-12-15 18:13:17,Торговые комиссии,978539290991	,-0.000607752417 GT,4.534498793223 GT,Доступно: 4.534498793223 GT
2019	,2025-12-15 18:13:17,Купить,978539290991	,16.000000000000 RAVE,83.000000000000 RAVE,Доступно: 16.000000000000 RAVE
2020	,2025-12-15 18:13:17,Продажа,978539290991	,-6.98240000 USDT,21.97360815 USDT,Доступно: 21.97360815 USDT
2021	,2025-12-15 18:01:31,Торговые комиссии,978513370865	,-0.000945786407 GT,4.535106545641 GT,Доступно: 4.535106545641 GT
2022	,2025-12-15 18:01:31,Продажа,978513370865	,-24.000000000000 RAVE,67.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2023	,2025-12-15 18:01:31,Купить,978513370865	,10.82400000 USDT,28.95600815 USDT,Доступно: 28.95600815 USDT
2024	,2025-12-15 17:59:26,Торговые комиссии,978523596078	,-0.000761565217 GT,4.536052332049 GT,Доступно: 4.536052332049 GT
2025	,2025-12-15 17:59:26,Продажа,978523596078	,-20.000000000000 RAVE,91.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2026	,2025-12-15 17:59:26,Купить,978523596078	,8.75800000 USDT,18.13200815 USDT,Доступно: 18.13200815 USDT
2027	,2025-12-15 17:59:21,Торговые комиссии,978523927153	,-0.000378260869 GT,4.536813897266 GT,Доступно: 4.536813897266 GT
2028	,2025-12-15 17:59:21,Продажа,978523927153	,-10.000000000000 RAVE,111.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2029	,2025-12-15 17:59:21,Купить,978523927153	,4.35000000 USDT,9.37400815 USDT,Доступно: 9.37400815 USDT
2030	,2025-12-15 17:56:09,Торговые комиссии,978523692194	,-0.000368566055 GT,4.537192158136 GT,Доступно: 4.537192158136 GT
2031	,2025-12-15 17:56:09,Купить,978523692194	,10.000000000000 RAVE,121.000000000000 RAVE,Доступно: 10.000000000000 RAVE
2032	,2025-12-15 17:56:09,Продажа,978523692194	,-4.24670000 USDT,5.02400815 USDT,Доступно: 5.02400815 USDT
2033	,2025-12-15 17:55:43,Торговые комиссии,978517972307	,-0.000732631274 GT,4.537560724192 GT,Доступно: 4.537560724192 GT
2034	,2025-12-15 17:55:43,Купить,978517972307	,20.000000000000 RAVE,111.000000000000 RAVE,Доступно: 20.000000000000 RAVE
2035	,2025-12-15 17:55:43,Продажа,978517972307	,-8.43340000 USDT,9.27070815 USDT,Доступно: 9.27070815 USDT
2036	,2025-12-15 17:47:11,Торговые комиссии,978515959200	,-0.000073278585 GT,4.538293355466 GT,Доступно: 4.538293355466 GT
2037	,2025-12-15 17:47:11,Торговые комиссии,978515959200	,-0.000915982313 GT,4.538366634051 GT,Доступно: 4.538366634051 GT
2038	,2025-12-15 17:47:11,Торговые комиссии,978515959200	,-0.000512950095 GT,4.539282616365 GT,Доступно: 4.539282616365 GT
2039	,2025-12-15 17:47:11,Продажа,978515959200	,-2.000000000000 RAVE,91.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2040	,2025-12-15 17:47:11,Продажа,978515959200	,-25.000000000000 RAVE,93.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2041	,2025-12-15 17:47:11,Продажа,978515959200	,-14.000000000000 RAVE,118.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2042	,2025-12-15 17:47:11,Купить,978515959200	,0.85166000 USDT,17.70410815 USDT,Доступно: 17.70410815 USDT
2043	,2025-12-15 17:47:11,Купить,978515959200	,10.64575000 USDT,16.85244815 USDT,Доступно: 16.85244815 USDT
2044	,2025-12-15 17:47:11,Купить,978515959200	,5.96162000 USDT,6.20669815 USDT,Доступно: 6.20669815 USDT
2045	,2025-12-15 17:46:58,Торговые комиссии,978515813038	,-0.000875068451 GT,4.539795566460 GT,Доступно: 4.539795566460 GT
2046	,2025-12-15 17:46:58,Купить,978515813038	,24.000000000000 RAVE,132.000000000000 RAVE,Доступно: 41.000000000000 RAVE
2047	,2025-12-15 17:46:58,Продажа,978515813038	,-10.17024000 USDT,0.24507815 USDT,Доступно: 0.23235815 USDT
2048	,2025-12-15 17:46:03,Торговые комиссии,978515092707	,-0.000252865648 GT,4.540670634912 GT,Доступно: 4.540670634912 GT
2049	,2025-12-15 17:46:03,Купить,978515092707	,7.000000000000 RAVE,108.000000000000 RAVE,Доступно: 17.000000000000 RAVE
2050	,2025-12-15 17:46:03,Продажа,978515092707	,-2.94448000 USDT,10.41531815 USDT,Доступно: 10.40866815 USDT
2051	,2025-12-15 17:45:28,Торговые комиссии,978514737049	,-0.000362828571 GT,4.540923500560 GT,Доступно: 4.540923500560 GT
2052	,2025-12-15 17:45:28,Купить,978514737049	,10.000000000000 RAVE,101.000000000000 RAVE,Доступно: 10.000000000000 RAVE
2053	,2025-12-15 17:45:28,Продажа,978514737049	,-4.23300000 USDT,13.35979815 USDT,Доступно: 13.34889815 USDT
2054	,2025-12-15 17:45:07,Торговые комиссии,978514513519	,-0.000487518589 GT,4.541286329132 GT,Доступно: 4.541286329132 GT
2055	,2025-12-15 17:45:07,Купить,978514513519	,13.000000000000 RAVE,91.000000000000 RAVE,Доступно: 67.000000000000 RAVE
2056	,2025-12-15 17:45:07,Продажа,978514513519	,-5.68230000 USDT,17.59279815 USDT,Доступно: 17.58525815 USDT
2057	,2025-12-15 17:44:49,Торговые комиссии,978514324591	,-0.000447916873 GT,4.541773847721 GT,Доступно: 4.541773847721 GT
2058	,2025-12-15 17:44:49,Купить,978514324591	,12.000000000000 RAVE,78.000000000000 RAVE,Доступно: 54.000000000000 RAVE
2059	,2025-12-15 17:44:49,Продажа,978514324591	,-5.22072000 USDT,23.27509815 USDT,Доступно: 16.34449815 USDT
2060	,2025-12-15 17:44:35,Торговые комиссии,978514216932	,-0.000617375999 GT,4.542221764594 GT,Доступно: 4.542221764594 GT
2061	,2025-12-15 17:44:35,Купить,978514216932	,16.000000000000 RAVE,66.000000000000 RAVE,Доступно: 42.000000000000 RAVE
2062	,2025-12-15 17:44:35,Продажа,978514216932	,-7.20272000 USDT,28.49581815 USDT,Доступно: 28.49581815 USDT
2063	,2025-12-15 17:44:24,Торговые комиссии,978514060988	,-0.001013866285 GT,4.542839140594 GT,Доступно: 4.542839140594 GT
2064	,2025-12-15 17:44:24,Купить,978514060988	,26.000000000000 RAVE,50.000000000000 RAVE,Доступно: 26.000000000000 RAVE
2065	,2025-12-15 17:44:24,Продажа,978514060988	,-11.82844000 USDT,35.69853815 USDT,Доступно: 35.69853815 USDT
2066	,2025-12-15 17:42:47,Торговые комиссии,978511664575	,-0.000939527931 GT,4.543853006880 GT,Доступно: 4.543853006880 GT
2067	,2025-12-15 17:42:47,Купить,978511664575	,24.000000000000 RAVE,24.000000000000 RAVE,Доступно: 24.000000000000 RAVE
2068	,2025-12-15 17:42:47,Продажа,978511664575	,-10.95072000 USDT,47.52697815 USDT,Доступно: 47.52697815 USDT
2069	,2025-12-15 17:41:02,Торговые комиссии,978511748149	,-0.000669753136 GT,4.544792534811 GT,Доступно: 4.544792534811 GT
2070	,2025-12-15 17:41:02,Торговые комиссии,978511748149	,-0.000551561406 GT,4.545462287948 GT,Доступно: 4.545462287948 GT
2071	,2025-12-15 17:41:02,Продажа,978511748149	,-17.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2072	,2025-12-15 17:41:02,Продажа,978511748149	,-14.000000000000 RAVE,17.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2073	,2025-12-15 17:41:02,Купить,978511748149	,7.82867000 USDT,58.47769815 USDT,Доступно: 47.52697815 USDT
2074	,2025-12-15 17:41:02,Купить,978511748149	,6.44714000 USDT,50.64902815 USDT,Доступно: 39.69830815 USDT
2075	,2025-12-15 17:40:15,Торговые комиссии,978511570538	,-0.001215521503 GT,4.546013849355 GT,Доступно: 4.546013849355 GT
2076	,2025-12-15 17:40:15,Купить,978511570538	,31.000000000000 RAVE,31.000000000000 RAVE,Доступно: 31.000000000000 RAVE
2077	,2025-12-15 17:40:15,Продажа,978511570538	,-14.19459000 USDT,44.20188815 USDT,Доступно: 44.20188815 USDT
2078	,2025-12-15 17:37:01,Торговые комиссии,978506005553	,-0.000670700854 GT,4.547229370858 GT,Доступно: 4.547229370858 GT
2079	,2025-12-15 17:37:01,Продажа,978506005553	,-17.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2080	,2025-12-15 17:37:01,Купить,978506005553	,7.84720000 USDT,58.39647815 USDT,Доступно: 58.39647815 USDT
2081	,2025-12-15 17:36:05,Торговые комиссии,978507484490	,-0.000434486367 GT,4.547900071713 GT,Доступно: 4.547900071713 GT
2082	,2025-12-15 17:36:05,Торговые комиссии,978507484490	,-0.001579950428 GT,4.548334558081 GT,Доступно: 4.548334558081 GT
2083	,2025-12-15 17:36:05,Продажа,978507484490	,-11.000000000000 RAVE,17.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2084	,2025-12-15 17:36:05,Продажа,978507484490	,-40.000000000000 RAVE,28.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2085	,2025-12-15 17:36:05,Купить,978507484490	,5.06418000 USDT,50.54927815 USDT,Доступно: 50.54927815 USDT
2086	,2025-12-15 17:36:05,Купить,978507484490	,18.41520000 USDT,45.48509815 USDT,Доступно: 45.48509815 USDT
2087	,2025-12-15 17:33:31,Торговые комиссии,978506599219	,-0.000738318606 GT,4.549914508510 GT,Доступно: 4.549914508510 GT
2088	,2025-12-15 17:33:31,Купить,978506599219	,19.000000000000 RAVE,68.000000000000 RAVE,Доступно: 51.000000000000 RAVE
2089	,2025-12-15 17:33:31,Продажа,978506599219	,-8.59731000 USDT,27.06989815 USDT,Доступно: 27.05963815 USDT
2090	,2025-12-15 17:33:17,Торговые комиссии,978500676829	,-0.001064006106 GT,4.550652827117 GT,Доступно: 4.550652827117 GT
2091	,2025-12-15 17:33:17,Купить,978500676829	,27.000000000000 RAVE,49.000000000000 RAVE,Доступно: 32.000000000000 RAVE
2092	,2025-12-15 17:33:17,Продажа,978500676829	,-12.38976000 USDT,35.66720815 USDT,Доступно: 35.66720815 USDT
2093	,2025-12-15 17:33:16,Торговые комиссии,978500676829	,-0.000197038167 GT,4.551716833224 GT,Доступно: 4.551716833224 GT
2094	,2025-12-15 17:33:16,Купить,978500676829	,5.000000000000 RAVE,22.000000000000 RAVE,Доступно: 5.000000000000 RAVE
2095	,2025-12-15 17:33:16,Продажа,978500676829	,-2.29440000 USDT,48.05696815 USDT,Доступно: 35.66720815 USDT
2096	,2025-12-15 17:32:09,Торговые комиссии,978504436639	,-0.000671448091 GT,4.551913871392 GT,Доступно: 4.551913871392 GT
2097	,2025-12-15 17:32:09,Купить,978504436639	,17.000000000000 RAVE,17.000000000000 RAVE,Доступно: 17.000000000000 RAVE
2098	,2025-12-15 17:32:09,Продажа,978504436639	,-7.81864000 USDT,50.35136815 USDT,Доступно: 35.80448815 USDT
2099	,2025-12-15 17:17:23,Торговые комиссии,978496899331	,-0.000633381404 GT,4.552585319483 GT,Доступно: 4.552585319483 GT
2100	,2025-12-15 17:17:23,Торговые комиссии,978496899331	,-0.000950072106 GT,4.553218700887 GT,Доступно: 4.553218700887 GT
2101	,2025-12-15 17:17:23,Продажа,978496899331	,-16.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2102	,2025-12-15 17:17:23,Продажа,978496899331	,-24.000000000000 RAVE,16.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2103	,2025-12-15 17:17:23,Купить,978496899331	,7.41760000 USDT,58.17000815 USDT,Доступно: 54.11325815 USDT
2104	,2025-12-15 17:17:23,Купить,978496899331	,11.12640000 USDT,50.75240815 USDT,Доступно: 46.69565815 USDT
2105	,2025-12-15 17:17:04,Торговые комиссии,978497341279	,-0.000475169172 GT,4.554168772994 GT,Доступно: 4.554168772994 GT
2106	,2025-12-15 17:17:04,Продажа,978497341279	,-12.000000000000 RAVE,40.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2107	,2025-12-15 17:17:04,Купить,978497341279	,5.54892000 USDT,39.62600815 USDT,Доступно: 35.56925815 USDT
2108	,2025-12-15 17:14:09,Торговые комиссии,978497287706	,-0.000464698001 GT,4.554643942166 GT,Доступно: 4.554643942166 GT
2109	,2025-12-15 17:14:09,Купить,978497287706	,12.000000000000 RAVE,52.000000000000 RAVE,Доступно: 12.000000000000 RAVE
2110	,2025-12-15 17:14:09,Продажа,978497287706	,-5.42664000 USDT,34.07708815 USDT,Доступно: 34.07708815 USDT
2111	,2025-12-15 17:12:58,Торговые комиссии,978496839408	,-0.000118173168 GT,4.555108640168 GT,Доступно: 4.555108640168 GT
2112	,2025-12-15 17:12:58,Торговые комиссии,978496839408	,-0.000551474785 GT,4.555226813336 GT,Доступно: 4.555226813336 GT
2113	,2025-12-15 17:12:58,Купить,978496839408	,3.000000000000 RAVE,40.000000000000 RAVE,Доступно: 40.000000000000 RAVE
2114	,2025-12-15 17:12:58,Купить,978496839408	,14.000000000000 RAVE,37.000000000000 RAVE,Доступно: 37.000000000000 RAVE
2115	,2025-12-15 17:12:58,Продажа,978496839408	,-1.38000000 USDT,39.50372815 USDT,Доступно: 25.05791815 USDT
2116	,2025-12-15 17:12:58,Продажа,978496839408	,-6.44000000 USDT,40.88372815 USDT,Доступно: 25.05791815 USDT
2117	,2025-12-15 17:12:52,Торговые комиссии,978496801496	,-0.000909833999 GT,4.555778288122 GT,Доступно: 4.555778288122 GT
2118	,2025-12-15 17:12:52,Купить,978496801496	,23.000000000000 RAVE,23.000000000000 RAVE,Доступно: 23.000000000000 RAVE
2119	,2025-12-15 17:12:52,Продажа,978496801496	,-10.61473000 USDT,47.32372815 USDT,Доступно: 32.87532815 USDT
2120	,2025-12-15 17:12:05,Торговые комиссии,978496410928	,-0.001201037142 GT,4.556688122122 GT,Доступно: 4.556688122122 GT
2121	,2025-12-15 17:12:05,Продажа,978496410928	,-30.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2122	,2025-12-15 17:12:05,Купить,978496410928	,14.01210000 USDT,57.93845815 USDT,Доступно: 43.50845815 USDT
2123	,2025-12-15 17:11:38,Торговые комиссии,978496364621	,-0.001184914285 GT,4.557889159265 GT,Доступно: 4.557889159265 GT
2124	,2025-12-15 17:11:38,Купить,978496364621	,30.000000000000 RAVE,30.000000000000 RAVE,Доступно: 30.000000000000 RAVE
2125	,2025-12-15 17:11:38,Продажа,978496364621	,-13.82400000 USDT,43.92635815 USDT,Доступно: 29.47025815 USDT
2126	,2025-12-15 16:07:00,Торговые комиссии,978473152440	,-0.000460118595 GT,4.559074073551 GT,Доступно: 4.559074073551 GT
2127	,2025-12-15 16:07:00,Торговые комиссии,978473152440	,-0.000778662239 GT,4.559534192147 GT,Доступно: 4.559534192147 GT
2128	,2025-12-15 16:07:00,Продажа,978473152440	,-13.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2129	,2025-12-15 16:07:00,Продажа,978473152440	,-22.000000000000 RAVE,13.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2130	,2025-12-15 16:07:00,Купить,978473152440	,5.38850000 USDT,57.75035815 USDT,Доступно: 57.75035815 USDT
2131	,2025-12-15 16:07:00,Купить,978473152440	,9.11900000 USDT,52.36185815 USDT,Доступно: 52.36185815 USDT
2132	,2025-12-15 16:06:00,Торговые комиссии,978472964843	,-0.001224371794 GT,4.560312854386 GT,Доступно: 4.560312854386 GT
2133	,2025-12-15 16:06:00,Купить,978472964843	,35.000000000000 RAVE,35.000000000000 RAVE,Доступно: 35.000000000000 RAVE
2134	,2025-12-15 16:06:00,Продажа,978472964843	,-14.32515000 USDT,43.24285815 USDT,Доступно: 43.22500815 USDT
2135	,2025-12-15 11:14:04,Торговые комиссии,978119193855	,-0.000114762808 GT,4.561537226180 GT,Доступно: 4.561537226180 GT
2136	,2025-12-15 11:14:04,Торговые комиссии,978119193855	,-0.000975483870 GT,4.561651988989 GT,Доступно: 4.561651988989 GT
2137	,2025-12-15 11:14:04,Торговые комиссии,978119193855	,-0.000774648956 GT,4.562627472860 GT,Доступно: 4.562627472860 GT
2138	,2025-12-15 11:14:04,Торговые комиссии,978119193855	,-0.000430360531 GT,4.563402121816 GT,Доступно: 4.563402121816 GT
2139	,2025-12-15 11:14:04,Торговые комиссии,978162311723	,-0.001262390891 GT,4.563832482347 GT,Доступно: 4.563832482347 GT
2140	,2025-12-15 11:14:04,Продажа,978119193855	,-4.000000000000 RAVE,0.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2141	,2025-12-15 11:14:04,Продажа,978119193855	,-34.000000000000 RAVE,4.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2142	,2025-12-15 11:14:04,Продажа,978119193855	,-27.000000000000 RAVE,38.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2143	,2025-12-15 11:14:04,Продажа,978119193855	,-15.000000000000 RAVE,65.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2144	,2025-12-15 11:14:04,Продажа,978162311723	,-44.000000000000 RAVE,80.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2145	,2025-12-15 11:14:04,Купить,978119193855	,1.34400000 USDT,57.56800815 USDT,Доступно: 57.56800815 USDT
2146	,2025-12-15 11:14:04,Купить,978119193855	,11.42400000 USDT,56.22400815 USDT,Доступно: 56.22400815 USDT
2147	,2025-12-15 11:14:04,Купить,978119193855	,9.07200000 USDT,44.80000815 USDT,Доступно: 44.80000815 USDT
2148	,2025-12-15 11:14:04,Купить,978119193855	,5.04000000 USDT,35.72800815 USDT,Доступно: 35.72800815 USDT
2149	,2025-12-15 11:14:04,Купить,978162311723	,14.78400000 USDT,30.68800815 USDT,Доступно: 30.68800815 USDT
2150	,2025-12-15 10:55:40,Торговые комиссии,978127877928	,-0.000299145299 GT,4.565094873239 GT,Доступно: 4.565094873239 GT
2151	,2025-12-15 10:55:40,Торговые комиссии,978127877928	,-0.000867521367 GT,4.565394018538 GT,Доступно: 4.565394018538 GT
2152	,2025-12-15 10:55:40,Торговые комиссии,978127877928	,-0.000179487179 GT,4.566261539906 GT,Доступно: 4.566261539906 GT
2153	,2025-12-15 10:55:40,Продажа,978127877928	,-10.000000000000 RAVE,124.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2154	,2025-12-15 10:55:40,Продажа,978127877928	,-29.000000000000 RAVE,134.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2155	,2025-12-15 10:55:40,Продажа,978127877928	,-6.000000000000 RAVE,163.000000000000 RAVE,Доступно: 0.000000000000 RAVE
2156	,2025-12-15 10:55:40,Купить,978127877928	,3.50000000 USDT,15.90400815 USDT,Доступно: 15.90400815 USDT
2157	,2025-12-15 10:55:40,Купить,978127877928	,10.15000000 USDT,12.40400815 USDT,Доступно: 12.40400815 USDT
2158	,2025-12-15 10:55:40,Купить,978127877928	,2.10000000 USDT,2.25400815 USDT,Доступно: 2.25400815 USDT
2159	,2025-12-14 23:38:56,Торговые комиссии,978162197653	,-0.001025437608 GT,4.566441027085 GT,Доступно: 4.566441027085 GT
2160	,2025-12-14 23:38:56,Купить,978162197653	,44.000000000000 RAVE,169.000000000000 RAVE,Доступно: 44.000000000000 RAVE
2161	,2025-12-14 23:38:56,Продажа,978162197653	,-11.81532000 USDT,0.15400815 USDT,Доступно: 0.15400815 USDT
2162	,2025-12-14 21:39:16,Торговые комиссии,978127638331	,-0.001002718032 GT,4.567466464694 GT,Доступно: 4.567466464694 GT
2163	,2025-12-14 21:39:16,Купить,978127638331	,34.000000000000 RAVE,125.000000000000 RAVE,Доступно: 45.000000000000 RAVE
2164	,2025-12-14 21:39:16,Продажа,978127638331	,-11.55354000 USDT,11.96932815 USDT,Доступно: 11.96286815 USDT
2165	,2025-12-14 21:38:43,Торговые комиссии,978127638331	,-0.000322627456 GT,4.568469182727 GT,Доступно: 4.568469182727 GT
